Product_ID;SKU_Code;Product_Name;Merchant_Name ;Product_Currency;Recommended_Retail_Price_with_VAT_(Resellers currency);category_id
6018;6.297E+12;FRiENDi Aqua GB 10- 3 months ; FRiENDi mobile ;SAR;115;
6708;6.297E+12;FRiENDi Aqua Voucher SR 15; FRiENDi mobile ;SAR;15;
6101;6.297E+12;FRiENDi Aqua GB 1.5 - 30 Days; FRiENDi mobile ;SAR;30;
6015;6.297E+12;FRiENDi Aqua Voucher SR 20; FRiENDi mobile ;SAR;20;
6017;6.297E+12;FRiENDi Aqua Voucher SR 100; FRiENDi mobile ;SAR;100;
6105;6.297E+12;FRiENDi Aqua Voucher SR 30; FRiENDi mobile ;SAR;30;
6016;6.297E+12;FRiENDi Aqua Voucher SR 50; FRiENDi mobile ;SAR;50;
6379;6.28701E+12;Lebara Recharge Voucher - SAR 20; Lebara ;SAR;20;
6384;6.28701E+12;Lebara Recharge Voucher - SAR 345; Lebara ;SAR;345;
5948;6.28701E+12;Lebara Data 10 GB for 3 Months; Lebara ;SAR;130;
6556;6.28701E+12;Lebara Data 50 GB for 3 Months; Lebara ;SAR;290;
5947;6.28701E+12;Lebara Data 3 GB 45days; Lebara ;SAR;55;
6381;6.28701E+12;Lebara Recharge Voucher - SAR 60; Lebara ;SAR;60;
6554;6.28701E+12;Lebara Data 5 GB 45days; Lebara ;SAR;70;
6141;6.28701E+12;Lebara Data 1 GB for 1Month; Lebara ;SAR;25;
6555;6.28701E+12;Lebara Data 10 GB for 1 Month; Lebara ;SAR;105;
6557;6.28701E+12;Lebara Data 100 GB for 3 Months; Lebara ;SAR;365;
6383;6.28701E+12;Lebara Recharge Voucher - SAR 230; Lebara ;SAR;230;
6380;6.28701E+12;Lebara Recharge Voucher - SAR 30; Lebara ;SAR;30;
6382;6.28701E+12;Lebara Recharge Voucher - SAR 115; Lebara ;SAR;115;
5750;2.00501E+11;Mobily Data recharge 2 GB - 1 Month; Mobily - Saudi Arabia;SAR;65;
5769;2.00501E+11;Mobily Data recharge 300 GB - 3 Months; Mobily - Saudi Arabia;SAR;525;
6373;2.003E+11;Mobily Card SAR 25; Mobily - Saudi Arabia;SAR;25;
6549;2.00501E+11;Mobily Data recharge 50 GB - 2 Months; Mobily - Saudi Arabia;SAR;250;
5946;2.00501E+11;Mobily Data recharge 10 GB - 1 Month; Mobily - Saudi Arabia;SAR;109.25;
5385;2.00501E+11;Mobily Data recharge 10 GB - 3 Months; Mobily - Saudi Arabia;SAR;200;
6374;2.003E+11;Mobily Card SAR 34.50; Mobily - Saudi Arabia;SAR;34.5;
6376;2.003E+11;Mobily Card SAR 115; Mobily - Saudi Arabia;SAR;115;
6378;2.00501E+11;Mobily Card SAR 395; Mobily - Saudi Arabia;SAR;395;
6375;2.003E+11;Mobily Card SAR 57.50; Mobily - Saudi Arabia;SAR;57.5;
5829;2.00501E+11;Mobily Data recharge 100 GB - 3 Months; Mobily - Saudi Arabia;SAR;375;
6377;2.003E+11;Mobily Card SAR 230; Mobily - Saudi Arabia;SAR;230;
6021;2.003E+11;Mobily Card SAR 20; Mobily - Saudi Arabia;SAR;20;
6356;2.00501E+11;Mobily Data recharge 20 GB - 3 Months; Mobily - Saudi Arabia;SAR;260;
5873;2.00501E+11;Mobily Data recharge 50 GB - 3 Months; Mobily - Saudi Arabia;SAR;310;
7045;6.28703E+12;Red Bull Recharge Card SAR 230; Red Bull Mobile;SAR;230;
7041;6.28703E+12;Red Bull Recharge Card SAR 17.25; Red Bull Mobile;SAR;17.25;
7191;6.28703E+12;Red Bull Data Recharge Card 100GB For 3 Months; Red Bull Mobile;SAR;253;
7235;6.28703E+12;Red Bull Recharge Card Mazaji 80; Red Bull Mobile;SAR;92;
7188;6.28703E+12;Red Bull Data Recharge Card 16GB; Red Bull Mobile;SAR;69;
7044;6.28703E+12;Red Bull Recharge Card SAR 115; Red Bull Mobile;SAR;115;
7197;6.28703E+12;Red Bull Recharge Card Mazaji 360; Red Bull Mobile;SAR;207;
7194;6.28703E+12;Red Bull Data Recharge Card 350GB For 3 Months; Red Bull Mobile;SAR;552;
7189;6.28703E+12;Red Bull Data Recharge Card 40GB; Red Bull Mobile;SAR;97.75;
7043;6.28703E+12;Red Bull Recharge Card SAR 57.5; Red Bull Mobile;SAR;57.5;
7192;6.28703E+12;Red Bull Data Recharge Card 160GB For 2 Months; Red Bull Mobile;SAR;241.5;
7042;6.28703E+12;Red Bull Recharge Card SAR 20 (Inc Exc VAT); Red Bull Mobile;SAR;20;
7334;6.28703E+12;Red Bull Recharge Card SAR 92; Red Bull Mobile;SAR;92;
7195;6.28703E+12;Red Bull Data Recharge Card Unlimited For 1 Month; Red Bull Mobile;SAR;373.75;
7239;6.28703E+12;Red Bull Recharge Card Mazaji  +160; Red Bull Mobile;SAR;184;
7190;6.28703E+12;Red Bull Data Recharge Card 100GB For 1 Month; Red Bull Mobile;SAR;149.5;
7234;6.28703E+12;Red Bull Recharge Card Mazaji 60; Red Bull Mobile;SAR;69;
7193;6.28703E+12;Red Bull Data Recharge Card 200GB For 3 Months; Red Bull Mobile;SAR;327.75;
7240;6.28703E+12;Red Bull Recharge Card Mazaji  +360; Red Bull Mobile;SAR;414;
7237;6.28703E+12;Red Bull Recharge Card Mazaji Flex 65; Red Bull Mobile;SAR;74.75;
7236;6.28703E+12;Red Bull Recharge Card Mazaji 120; Red Bull Mobile;SAR;138;
6966;6.28703E+12;Salam Mobile E-voucher Card SAR 50.; Salam Mobile;SAR;50;
6967;6.28703E+12;Salam Mobile E-voucher Card SAR 100.; Salam Mobile;SAR;100;
6965;6.28703E+12;Salam Mobile E-voucher Card SAR 20.; Salam Mobile;SAR;20;
5319;6.28117E+12;Sawa Recharge Card SR 34.50; Sawa Cards;SAR;34.5;
3769;6.28117E+12;Sawa Recharge Card SR 115; Sawa Cards;SAR;115;
6959;6.28117E+12;Sawa Post Plus; Sawa Cards;SAR;195.5;
5320;6.28117E+12;Sawa Recharge Card SR 230; Sawa Cards;SAR;230;
6334;6.28117E+12;Sawa Post Card; Sawa Cards;SAR;184;
5844;6.28117E+12;Sawa Recharge Card SR 20; Sawa Cards;SAR;20;
7069;6.28117E+12;Sawa Flex Basic Card; Sawa Cards;SAR;40.25;
3767;6.28117E+12;Sawa Recharge Card SR 23; Sawa Cards;SAR;23;
6961;6.28117E+12;Sawa Flex Plus SAR 95; Sawa Cards;SAR;126.5;
6331;6.28117E+12;Sawa Star Card; Sawa Cards;SAR;253;
6957;6.28117E+12;Sawa Like Plus; Sawa Cards;SAR;86.25;
6332;6.28117E+12;Sawa Like Card; Sawa Cards;SAR;74.75;
6551;6.28117E+12;Sawa Flex Card; Sawa Cards;SAR;103.5;
7067;6.28117E+12;Sawa Basic Card; Sawa Cards;SAR;34.5;
3770;6.28117E+12;Sawa Recharge Card SR 345; Sawa Cards;SAR;345;
6550;6.28117E+12;Sawa Recharge Card SR 28.75; Sawa Cards;SAR;28.75;
6956;6.28117E+12;Sawa 30 Plus; Sawa Cards;SAR;40.25;
6960;6.28117E+12;Sawa Star Plus; Sawa Cards;SAR;276;
6333;6.28117E+12;Sawa Share Card; Sawa Cards;SAR;126.5;
6958;6.28117E+12;Sawa Share Plus; Sawa Cards;SAR;132.25;
3768;6.28117E+12;Sawa Recharge Card SR 57.50; Sawa Cards;SAR;57.5;
6711;6.297E+12;Saudi Virgin Mobile Voucher SR 15; Virgin Mobile;SAR;15;
6713;6.297E+12;Saudi Virgin Mobile Voucher SR 30; Virgin Mobile;SAR;30;
6012;6.297E+12;Saudi Virgin Mobile Voucher SR 50; Virgin Mobile;SAR;50;
6011;6.297E+12;Saudi Virgin Mobile Voucher SR 20; Virgin Mobile;SAR;20;
6013;6.297E+12;Saudi Virgin Mobile Voucher SR 100; Virgin Mobile;SAR;100;
6470;9.11112E+12;Zain Internet Recharge Card 100GB–1 Month; Zain - Saudi Arabia;SAR;184;
6524;9.11112E+12;Zain Card SR 345; Zain - Saudi Arabia;SAR;345;
6851;9.11112E+12;Zain Flex 99; Zain - Saudi Arabia;SAR;113.85;
6339;9.11112E+12;Zain Shabab 59; Zain - Saudi Arabia;SAR;67.85;
6850;9.11112E+12;Zain Flex 29; Zain - Saudi Arabia;SAR;33.35;
6738;9.11112E+12;Zain Shabab 179; Zain - Saudi Arabia;SAR;205.85;
5862;9.11112E+12;Zain Internet Recharge Card 100GB + 100GB YT&FB&TK For 3 Months; Zain - Saudi Arabia;SAR;343.85;
6545;9.11112E+12;Zain 5G Unlimited - 3 Months; Zain - Saudi Arabia;SAR;1148.85;
6735;9.11112E+12;Zain Shabab 69; Zain - Saudi Arabia;SAR;79.35;
6852;9.11112E+12;Zain Flex 319; Zain - Saudi Arabia;SAR;366.85;
6737;9.11112E+12;Zain Shabab 149; Zain - Saudi Arabia;SAR;171.35;
6660;9.11112E+12;Zain Internet Recharge Card 150GB + 150GB YT&FB&TK For 3 Months; Zain - Saudi Arabia;SAR;458.85;
6596;9.11112E+12;Zain Shabab 199; Zain - Saudi Arabia;SAR;228.85;
6469;9.11112E+12;Zain Internet Recharge Card 75GB + 75GB YT&FB&TK For 2 Months; Zain - Saudi Arabia;SAR;228.85;
6520;9.11112E+12;Zain Card SR 34.5; Zain - Saudi Arabia;SAR;34.5;
6522;9.11112E+12;Zain Card SR 115; Zain - Saudi Arabia;SAR;115;
6734;9.11112E+12;Zain Shabab 39; Zain - Saudi Arabia;SAR;44.85;
6467;9.11112E+12;Zain Internet Recharge Card 25GB + 25GB YT&FB&TK For 1 Month; Zain - Saudi Arabia;SAR;113.85;
6521;9.11112E+12;Zain Card SR 57.5; Zain - Saudi Arabia;SAR;57.5;
5842;9.11112E+12;Zain Internet Recharge Card 300GB–3 Months; Zain - Saudi Arabia;SAR;517.5;
6736;9.11112E+12;Zain Shabab 99; Zain - Saudi Arabia;SAR;113.85;
6527;9.11112E+12;Zain Card SR 575; Zain - Saudi Arabia;SAR;575;
6984;9.11112E+12;Zain Internet Recharge Card 30GB + 30GB YT&FB&TK For 3 Months; Zain - Saudi Arabia;SAR;201.25;
6523;9.11112E+12;Zain Card SR 230; Zain - Saudi Arabia;SAR;230;
2906;9.11112E+12;Zain Card SR 20 ; Zain - Saudi Arabia;SAR;20;
6849;9.11112E+12;Zain Flex 19; Zain - Saudi Arabia;SAR;21.85;
6525;9.11112E+12;Zain Card SR 460; Zain - Saudi Arabia;SAR;460;
5843;9.11112E+12;Zain Internet Recharge Card Unlimited–1 Month; Zain - Saudi Arabia;SAR;373.75;
5164;6.2811E+12;Adrenaline - 2000 Points Card;Adrenaline;SAR;897;
5163;6.2811E+12;Adrenaline - 1000 Points Card;Adrenaline;SAR;448.5;
5428;6.2811E+12;Adrenaline - 100 points card;Adrenaline;SAR;44.85;
5161;6.2811E+12;Adrenaline - 250 Points Card;Adrenaline;SAR;112.125;
5403;6.2811E+12;Adrenaline - 50 Points Card;Adrenaline;SAR;23;
5162;6.2811E+12;Adrenaline - 500 Points Card;Adrenaline;SAR;224.25;
6427;6.2811E+12;Al Nahdi GiftCard SAR 50;Al Nahdi;SAR;50;
6429;6.2811E+12;Al Nahdi GiftCard SAR 200;Al Nahdi;SAR;200;
6428;6.2811E+12;Al Nahdi GiftCard SAR 100;Al Nahdi;SAR;100;
6672;4.25176E+12;Amazon (KSA) Gift Card - SAR 500;Amazon Gift Cards KSA Store;SAR;500;
6668;4.25176E+12;Amazon (KSA) Gift Card - SAR 100;Amazon Gift Cards KSA Store;SAR;100;
6670;4.25176E+12;Amazon (KSA) Gift Card - SAR 250;Amazon Gift Cards KSA Store;SAR;250;
6666;4.25176E+12;Amazon (KSA) Gift Card - SAR 50;Amazon Gift Cards KSA Store;SAR;50;
6673;6.2811E+12;Amazon (UAE) Gift Card - AED 500;Amazon Gift Cards UAE Store;AED;534.037;
6669;6.2811E+12;Amazon (UAE) Gift Card - AED 100;Amazon Gift Cards UAE Store;AED;106.807;
6671;6.2811E+12;Amazon (UAE) Gift Card - AED 250;Amazon Gift Cards UAE Store;AED;267.018;
6667;6.2811E+12;Amazon (UAE) Gift Card - AED 50;Amazon Gift Cards UAE Store;AED;53.404;
6558;6.2811E+12;Amazon (US) Gift Card - USD 5;Amazon Gift Cards US Store;SAR;18.75;
6559;6.2811E+12;Amazon (US) Gift Card - USD 75;Amazon Gift Cards US Store;SAR;281;
998;6.2811E+12;Amazon (US) Gift Card - USD 50;Amazon Gift Cards US Store;SAR;226.025;
6459;6.2811E+12;Amazon (US) Gift Card - USD 10;Amazon Gift Cards US Store;SAR;40.375;
6560;6.2811E+12;Amazon (US) Gift Card - USD 100;Amazon Gift Cards US Store;SAR;375;
6561;6.2811E+12;Amazon (US) Gift Card - USD 150;Amazon Gift Cards US Store;SAR;562.5;
4617;6.2811E+12;Amazon (US) Gift Card - USD 25;Amazon Gift Cards US Store;SAR;93.75;
6732;6.2811E+12;Anghami Plus Subscription for - 3 Months (KSA Store);Anghami KSA Store;SAR;64.986;
6731;6.2811E+12;Anghami Plus Subscription for - 1 Month (KSA Store);Anghami KSA Store;SAR;21.988;
6733;6.2811E+12;Anghami Plus Subscription for - 6 Months (KSA Store);Anghami KSA Store;SAR;107.985;
6730;6.2811E+12;Anghami Plus Subscription for - 12 Months (KSA Store);Anghami KSA Store;SAR;194.994;
6770;6.2811E+12;Anghami Plus Subscription for - 1 Months (UAE Store);Anghami UAE Store;AED;23.252;
6773;6.2811E+12;Anghami Plus Subscription for - 12 Months (UAE Store);Anghami UAE Store;AED;202.359;
6771;6.2811E+12;Anghami Plus Subscription for - 3 Months (UAE Store);Anghami UAE Store;AED;67.449;
6772;6.2811E+12;Anghami Plus Subscription for - 6 Months (UAE Store);Anghami UAE Store;AED;112.806;
7399;6.28704E+12;Anoosh GiftCard SAR 1000;Anoosh;SAR;1150;
7137;6.28704E+12;Anoosh GiftCard SAR 25;Anoosh;SAR;25;
7398;6.28704E+12;Anoosh GiftCard SAR 500;Anoosh;SAR;500;
7396;6.28704E+12;Anoosh GiftCard SAR 100;Anoosh;SAR;100;
7397;6.28704E+12;Anoosh GiftCard SAR 250;Anoosh;SAR;287.5;
6762;6.2811E+12;Apex Legends (Global) - 4350 Coins;Apex Legends Global;SAR;172.5;
6760;6.2811E+12;Apex Legends (Global) - 1000 Coins;Apex Legends Global;SAR;43.125;
6761;6.2811E+12;Apex Legends (Global) - 2150 Coins;Apex Legends Global;SAR;86.25;
6763;6.2811E+12;Apex Legends (Global) - 6700 Coins;Apex Legends Global;SAR;258.75;
5365;6.2811E+12;Arafiesta - 1000 points card;Arafiesta;SAR;448.5;
5363;6.2811E+12;Arafiesta - 250 points card;Arafiesta;SAR;112.125;
5362;6.2811E+12;Arafiesta - 100  points card;Arafiesta;SAR;44.85;
5372;6.2811E+12;Arafiesta - 50 points card;Arafiesta;SAR;23;
5364;6.2811E+12;Arafiesta - 500 points Card;Arafiesta;SAR;224.25;
6749;6.2811E+12;Batelco BHD 3;Batelco - Bahrain;SAR;34.845;
6750;6.2811E+12;Batelco BHD 4;Batelco - Bahrain;SAR;46.46;
6395;6.2811E+12;Batelco BHD 10;Batelco - Bahrain;SAR;116.15;
6748;6.2811E+12;Batelco BHD 2;Batelco - Bahrain;SAR;23.23;
6394;6.2811E+12;Batelco BHD 5;Batelco - Bahrain;SAR;58.075;
6393;6.2811E+12;Batelco BHD 1;Batelco - Bahrain;SAR;11.615;
5779;6.2811E+12;BindaazCall Recharge Card - $10;Bindaaz Call;SAR;34.5;
6994;6.28704E+12;Blizzard GiftCard $50;Blizzard GiftCards;SAR;187.5;
6993;6.28704E+12;Blizzard GiftCard $20;Blizzard GiftCards;SAR;75;
5597;6.2811E+12;Careem Captains Prepaid Card – SAR 100;Careem Captains Cards;SAR;100;
5598;6.2811E+12;Careem Captains Prepaid Card – SAR 50;Careem Captains Cards;SAR;50;
5595;6.2811E+12;Careem Captains Prepaid Card – SAR 500;Careem Captains Cards;SAR;500;
5596;6.2811E+12;Careem Captains Prepaid Card – SAR 200;Careem Captains Cards;SAR;200;
6727;6.2811E+12;Careem Top-up Voucher for Customers SAR50;Careem Top-up For Customers;SAR;50;
6329;6.2811E+12;Careem Top-up Voucher for Customers SAR200;Careem Top-up For Customers;SAR;200;
6330;6.2811E+12;Careem Top-up Voucher for Customers SAR300;Careem Top-up For Customers;SAR;300;
6328;6.2811E+12;Careem Top-up Voucher for Customers SAR100;Careem Top-up For Customers;SAR;100;
7426;6.28704E+12;Carrefour GiftCard SR 100;Carrefour;SAR;100;
7425;6.28704E+12;Carrefour GiftCard SR 50;Carrefour;SAR;50;
7429;6.28704E+12;Carrefour GiftCard SR 1000;Carrefour;SAR;1000;
7428;6.28704E+12;Carrefour GiftCard SR 500;Carrefour;SAR;500;
7427;6.28704E+12;Carrefour GiftCard SR 250;Carrefour;SAR;250;
7208;6.28704E+12;Carrom Gold Card 1200000 Coin (International);Carrom Gold;SAR;82.225;
7206;6.28704E+12;Carrom Gold Card 235000 Coin (International);Carrom Gold;SAR;21.85;
7207;6.28704E+12;Carrom Gold Card 520000 Coin (International);Carrom Gold;SAR;41.4;
7204;6.28704E+12;Carrom Gold Card 40000 Coin (International);Carrom Gold;SAR;4.312;
7229;6.28704E+12;Carrom Gold Card 3700000 Coin (International);Carrom Gold;SAR;207;
7205;6.28704E+12;Carrom Gold Card 85000 Coin (International);Carrom Gold;SAR;8.625;
6444;6.2811E+12;CBS All Access Card $25;CBS All Access;SAR;93.75;
6443;6.2811E+12;CBS All Access Card $50.;CBS All Access;SAR;187.5;
2320;6.2811E+12;TQ Conquer Online - 1075 CP Card;Conquer Online;USD;71.715;
2319;6.2811E+12;TQ Conquer Online - 530 CP Card;Conquer Online;USD;35.835;
4359;6.2811E+12;TQ Conquer Online - 2050 CP Card;Conquer Online;USD;134.505;
5057;6.2811E+12;TQ Conquer Online - 4200 CP Card;Conquer Online;USD;269.055;
4356;6.2811E+12;TQ Conquer Online - 60 CP Card;Conquer Online;USD;4.485;
4357;6.2811E+12;TQ Conquer Online - 125 CP Card;Conquer Online;USD;8.925;
4358;6.2811E+12;TQ Conquer Online - 320 CP Card;Conquer Online;USD;22.38;
6646;6.2811E+12;Crunchyroll Store Giftcard $100 (US Store Works in USA Only);Crunchyroll USA Store;SAR;375;
6647;6.2811E+12;Crunchyroll Store Giftcard $50 (US Store Works in USA Only);Crunchyroll USA Store;SAR;187.5;
6648;6.2811E+12;Crunchyroll Store Giftcard $25 (US Store Works in USA Only);Crunchyroll USA Store;SAR;93.75;
6643;6.2811E+12;Crunchyroll Store Giftcard $10 (US Store Works in USA Only);Crunchyroll USA Store;SAR;37.5;
6413;6.2811E+12;Du Card AED 210 ;du;AED;224.295;
6414;6.2811E+12;du Card AED 525 ;du;AED;560.739;
6412;6.2811E+12;du Card AED 110 ;du;AED;117.488;
6410;6.2811E+12;du Card AED 25 ;du;AED;26.702;
6411;6.2811E+12;du Card AED 55 ;du;AED;58.744;
5573;6.2811E+12;USD60 EA Cash Cards (US);EA Play;USD;235.35;
6812;6.28704E+12;EA Play Card $25;EA Play;SAR;93.75;
6811;6.28704E+12;EA Play Card $15;EA Play;SAR;56.25;
5531;6.2811E+12;ebay - 150$;ebay;SAR;562.5;
6645;6.2811E+12;ebay - 10$;ebay;SAR;37.5;
5530;6.2811E+12;ebay - 40$;ebay;SAR;150;
6649;6.2811E+12;ebay - 100$;ebay;SAR;375;
6644;6.2811E+12;ebay - 5$;ebay;SAR;18.75;
5837;6.2811E+12;Etisalat UAE Card - AED 110;Etisalat UAE;AED;134.336;
5836;6.2811E+12;Etisalat UAE Card - AED 55;Etisalat UAE;AED;67.168;
5835;6.2811E+12;Etisalat UAE Card - AED 30 ;Etisalat UAE;AED;36.637;
5838;6.2811E+12;Etisalat UAE Card - 210 AED;Etisalat UAE;AED;256.46;
7163;6.28704E+12;FIFA 23 STANDARD EDITION Xbox One (Saudi Store) - For Xbox;FIFA 23 KSA Store - For Xbox;SAR;269.986;
7167;6.28704E+12;FIFA 23 12000 FIFA Points (Saudi Store) - For Xbox;FIFA 23 KSA Store - For Xbox;SAR;400.004;
7164;6.28704E+12;FIFA 23 STANDARD EDITION Series XS (Saudi Store) - For Xbox;FIFA 23 KSA Store - For Xbox;SAR;299.989;
7166;6.28704E+12;FIFA 23 5900 FIFA Points (Saudi Store) - For Xbox;FIFA 23 KSA Store - For Xbox;SAR;199.996;
7165;6.28704E+12;FIFA 23 2800 FIFA Points (Saudi Store) - For Xbox;FIFA 23 KSA Store - For Xbox;SAR;100.004;
7170;6.28704E+12;FIFA 23 2800 FIFA Points (UAE Store) - For Xbox;FIFA 23 UAE Store - For Xbox;AED;116.311;
7168;6.28704E+12;FIFA 23 STANDARD EDITION Xbox One (UAE Store) - For Xbox;FIFA 23 UAE Store - For Xbox;AED;314.017;
7171;6.28704E+12;FIFA 23 5900 FIFA Points (UAE Store) - For Xbox;FIFA 23 UAE Store - For Xbox;AED;232.622;
7172;6.28704E+12;FIFA 23 12000 FIFA Points (UAE Store) - For Xbox;FIFA 23 UAE Store - For Xbox;AED;465.231;
7169;6.28704E+12;FIFA 23 STANDARD EDITION Series XS (UAE Store) - For Xbox;FIFA 23 UAE Store - For Xbox;AED;348.908;
6482;6.2811E+12;Fortnite $40 - 5000 V-Bucks - Supported All Devices (United States store);Fortnite;SAR;150;
6481;6.2811E+12;Fortnite $25 - 2800 V-Bucks - Supported All Devices (United States store);Fortnite;SAR;93.75;
6483;6.2811E+12;Fortnite $100 - 13500 V-Bucks - Supported All Devices (United States store);Fortnite;SAR;375;
6388;6.2811E+12;Free Fire 1080 Diamonds;Free Fire;SAR;37.5;
6385;6.2811E+12;Free Fire 100 Diamonds;Free Fire;SAR;3.75;
6389;6.2811E+12;Free Fire 2200 Diamonds;Free Fire;SAR;75;
6386;6.2811E+12;Free Fire 210 Diamonds;Free Fire;SAR;7.5;
6387;6.2811E+12;Free Fire 530 Diamonds;Free Fire;SAR;18.75;
3648;6.2811E+12;Arabic Rappelz - 100 Points Card;GamePower 7 Cards;SAR;44.85;
5396;6.2811E+12;Arabic Rappelz - 50 Points Card;GamePower 7 Cards;SAR;23;
3634;6.2811E+12;Arabic Rappelz - 500 Points Card;GamePower 7 Cards;SAR;224.25;
3644;6.2811E+12;Arabic Rappelz - 2000 Points Card;GamePower 7 Cards;SAR;897;
3649;6.2811E+12;Arabic Rappelz - 1000 Points Card;GamePower 7 Cards;SAR;448.5;
3633;6.2811E+12;Arabic Rappelz - 250 Points Card;GamePower 7 Cards;SAR;112.125;
7074;6.2811E+12;GameStop Gift Card $50;GameStop;SAR;187.5;
7073;6.2811E+12;GameStop Gift Card $25;GameStop;SAR;93.75;
7072;6.2811E+12;GameStop Gift Card $10;GameStop;SAR;37.5;
7071;6.2811E+12;GameStop Gift Card $5;GameStop;SAR;18.75;
5778;6.2811E+12;Go Golden 200 GB -  6 months;Go Telecom;SAR;750;
7156;6.28704E+12;Go Unlimited for 3 Months;Go Telecom;SAR;832.6;
7157;6.28704E+12;Go Unlimited for 6 Months;Go Telecom;SAR;1446.01;
6759;6.2811E+12;Google Play EUR 50  (French Store Works in France Only);Google Play French Store;SAR;236.95;
6758;6.2811E+12;Google Play EUR 25  (French Store Works in France Only);Google Play French Store;SAR;119.05;
6757;6.2811E+12;Google Play EUR 10  (French Store Works in France Only);Google Play French Store;SAR;47.965;
6756;6.2811E+12;Google Play EUR 5  (French Store Works in France Only);Google Play French Store;SAR;24.27;
6215;4.2514E+12;Google Play Gift Card SAR400 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;400;
6831;6.2811E+12;Google Play Gift Card SAR 5 (KSA Store);Google Play KSA Store;SAR;5;
6000;4.2514E+12;Google Play Gift Card SAR50 (KSA Store);Google Play KSA Store;SAR;50;
6302;6.2811E+12;Google Play Gift Card SAR200 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;200;
5999;4.2514E+12;GooglePlay Gift Card SAR20 (KSA Store);Google Play KSA Store;SAR;20;
6214;4.2514E+12;Google Play Gift Card SAR300 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;300;
6213;4.2514E+12;Google Play Gift Card SAR100 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;100;
6301;4.2514E+12;Google Play Gift Card SAR75 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;75;
6718;6.2811E+12;Google Play Gift Code 500AED (UAE Store Works in UAE Only);Google Play UAE Store;AED;534.037;
6477;6.2811E+12;Google Play Gift Code 100AED (UAE Store Works in UAE Only);Google Play UAE Store;AED;108.339;
6476;6.2811E+12;Google Play Gift Code 50AED (UAE Store Works in UAE Only);Google Play UAE Store;AED;53.404;
7202;6.28704E+12;Google Play Gift Code 300AED (UAE Store Works in UAE Only).;Google Play UAE Store;AED;320.422;
6475;6.2811E+12;Google Play Gift Code 30AED (UAE Store Works in UAE Only);Google Play UAE Store;AED;32.042;
6578;6.2811E+12;Google Play GBP50 (UK Store Works in UK Only);Google Play UK Store;SAR;281.65;
6576;6.2811E+12;Google Play GBP10 (UK Store Works in UK Only);Google Play UK Store;SAR;58.6;
6577;6.2811E+12;Google Play GBP25 (UK Store Works in UK Only);Google Play UK Store;SAR;143.05;
4618;6.2811E+12;Google Play $10 (US Store Works in USA Only);Google Play US Store;SAR;37.5;
4620;6.2811E+12;Google Play $50 (US Store Works in USA Only);Google Play US Store;SAR;187.5;
5432;6.2811E+12;Google Play $15 (US Store Works in USA Only);Google Play US Store;SAR;56.25;
6355;6.2811E+12;Google Play $5 (US Store Works in USA Only);Google Play US Store;SAR;19.548;
6597;6.2811E+12;Google Play $20 (US Store Works in USA Only);Google Play US Store;SAR;75;
4775;6.2811E+12;Google Play $25 (US Store Works in USA Only);Google Play US Store;SAR;93.75;
6636;6.2811E+12;Green Man Gaming GiftCard $20;Green Man;SAR;75;
6634;6.2811E+12;Green Man Gaming GiftCard $5;Green Man;SAR;18.75;
6638;6.2811E+12;Green Man Gaming GiftCard $50;Green Man;SAR;187.5;
6640;6.2811E+12;Green Man Gaming GiftCard $40;Green Man;SAR;150;
6637;6.2811E+12;Green Man Gaming GiftCard $30;Green Man;SAR;112.5;
6635;6.2811E+12;Green Man Gaming GiftCard $10;Green Man;SAR;37.5;
6639;6.2811E+12;Green Man Gaming GiftCard $100;Green Man;SAR;375;
6985;6.28704E+12;Huawei Gift Card SAR 10 (KSA Store);Huawei Gift Cards ;SAR;10;
6989;6.28704E+12;Huawei Gift Card AED 10 (UAE Store);Huawei Gift Cards ;AED;10.681;
7026;6.28704E+12;Huawei Gift Card IQD 3500 (Iraq Store);Huawei Gift Cards ;SAR;9;
6066;6.28704E+12;Huawei Gift Card EGP 100;Huawei Gift Cards ;EGP;12.695;
7029;6.28704E+12;Huawei Gift Card IQD 30000 (Iraq Store);Huawei Gift Cards ;SAR;76.9;
6988;6.28704E+12;Huawei Gift Card SAR 100 (KSA Store);Huawei Gift Cards ;SAR;100;
6991;6.28704E+12;Huawei Gift Card AED 50 (UAE Store);Huawei Gift Cards ;AED;53.404;
6987;6.28704E+12;Huawei Gift Card SAR 50 (KSA Store);Huawei Gift Cards ;SAR;50;
6990;6.28704E+12;Huawei Gift Card AED 25 (UAE Store);Huawei Gift Cards ;AED;26.702;
6992;6.28704E+12;Huawei Gift Card AED 100 (UAE Store);Huawei Gift Cards ;AED;106.807;
6065;6.28704E+12;Huawei Gift Card EGP 50;Huawei Gift Cards ;EGP;7.87;
7028;6.28704E+12;Huawei Gift Card IQD 15000 (Iraq Store);Huawei Gift Cards ;SAR;38.45;
6986;6.28704E+12;Huawei Gift Card SAR 25 (KSA Store);Huawei Gift Cards ;SAR;25;
7027;6.28704E+12;Huawei Gift Card IQD 8000 (Iraq Store);Huawei Gift Cards ;SAR;20.52;
